23	7	70	18.3594	30.375	8-9 1-2 6-7 1-1 1-1 
24	11	110	18.3594	30.375	9-10 2-3 2-3 1-1 1-1 1-1 
25	11	110	18.3594	30.375	8-9 1-2 2-3 1-1 1-1 1-1 
26	17	170	18.6523	32.0625	8-9 2-3 1-10 9-10 1-1 1-1 1-1 
27	7	70	18.75	31.5	1-10 3-8 8-9 1-1 1-1 
28	7	70	18.75	31.5	8-9 1-10 3-8 1-1 1-1 
29	7	70	18.75	31.5	9-10 1-2 3-8 1-1 1-1 
30	7	70	18.75	31.5	1-10 7-8 8-9 1-1 1-1 
31	7	70	18.75	31.5	8-9 1-10 7-8 1-1 1-1 
32	11	110	18.75	31.5	9-10 1-2 8-9 1-1 1-1 1-1 
33	7	70	18.75	31.5	1-10 6-7 8-9 1-1 1-1 
34	7	70	18.75	31.5	8-9 1-10 6-7 1-1 1-1 
35	7	70	18.75	31.5	9-10 1-2 7-8 1-1 1-1 
36	11	110	18.75	31.5	1-10 2-3 8-9 1-1 1-1 
37	11	110	18.75	31.5	8-9 1-10 2-3 1-1 1-1 
38	7	70	18.75	31.5	9-10 1-2 6-7 1-1 1-1 
39	11	110	18.75	31.5	1-10 1-2 8-9 1-1 1-1 1-1 
40	7	70	18.75	31.5	9-10 1-2 5-6 1-1 1-1 
41	11	110	18.75	31.5	8-9 1-10 1-2 1-1 1-1 1-1 
42	7	70	19.1406	32.625	8-9 9-10 3-8 1-1 1-1 
43	7	70	19.1406	32.625	1-10 9-10 3-8 1-1 1-1 
44	11	110	19.1406	32.625	8-9 9-10 1-10 1-1 1-1 
45	11	110	19.1406	32.625	1-10 9-10 8-9 1-1 1-1 
46	7	70	19.1406	32.625	8-9 9-10 7-8 1-1 1-1 
47	7	70	19.1406	32.625	1-10 9-10 7-8 1-1 1-1 
48	7	70	19.1406	32.625	8-9 9-10 6-7 1-1 1-1 
49	7	70	19.1406	32.625	1-10 9-10 6-7 1-1 1-1 
50	11	110	19.1406	32.625	8-9 9-10 2-3 1-1 1-1 1-1 
51	7	70	19.1406	32.625	1-10 9-10 5-6 1-1 1-1 
52	11	110	19.1406	32.625	8-9 9-10 1-2 1-1 1-1 1-1 
53	7	70	19.1406	32.625	1-10 9-10 4-5 1-1 1-1 
54	7	70	19.1406	32.625	9-10 3-8 1-10 1-1 1-1 
55	23	230	19.1406	33.75	8-9 2-3 1-10 9-10 1-1 1-1 
56	7	70	19.1406	32.625	1-10 9-10 3-4 1-1 1-1 
57	7	70	19.1406	32.625	9-10 3-8 8-9 1-1 1-1 
58	11	110	19.1406	32.625	9-10 8-9 1-10 1-1 1-1 
59	11	110	19.1406	32.625	1-10 9-10 2-3 1-1 1-1 1-1 
60	11	110	19.1406	32.625	9-10 1-10 8-9 1-1 1-1 
61	7	70	19.1406	32.625	9-10 7-8 1-10 1-1 1-1 
62	11	110	19.1406	32.625	1-10 9-10 1-2 1-1 1-1 
63	7	70	19.1406	32.625	9-10 7-8 8-9 1-1 1-1 
64	7	70	19.1406	32.625	9-10 6-7 1-10 1-1 1-1 
65	7	70	19.1406	32.625	9-10 6-7 8-9 1-1 1-1 
66	7	70	19.1406	32.625	9-10 5-6 1-10 1-1 1-1 
67	11	110	19.1406	32.625	9-10 2-3 8-9 1-1 1-1 1-1 
68	7	70	19.1406	32.625	9-10 4-5 1-10 1-1 1-1 
69	11	110	19.1406	32.625	9-10 1-2 8-9 1-1 1-1 1-1 
70	7	70	19.1406	32.625	9-10 3-4 1-10 1-1 1-1 
71	11	110	19.1406	32.625	9-10 2-3 1-10 1-1 1-1 1-1 
72	11	110	19.1406	32.625	9-10 1-2 1-10 1-1 1-1 
73	12	120	19.5312	33.75	9-10 9-10 1-2 5-6 1-1 1-1 
74	12	120	19.5312	33.75	9-10 3-8 1-10 2-3 1-1 1-1 1-1 
75	8	80	19.5312	33.75	1-10 1-10 3-8 1-1 1-1 
76	12	120	19.5312	33.75	8-9 1-2 3-8 1-10 1-1 1-1 1-1 
77	8	80	19.5312	33.75	8-9 3-8 1-10 1-1 1-1 
78	12	120	19.5312	33.75	8-9 2-3 3-8 9-10 1-1 1-1 1-1 
79	12	120	19.5312	33.75	9-10 9-10 1-2 6-7 1-1 1-1 
80	12	120	19.5312	33.75	8-9 2-3 3-8 1-10 1-1 1-1 
81	12	120	19.5312	33.75	8-9 1-2 7-8 1-10 1-1 1-1 1-1 
82	8	80	19.5312	33.75	8-9 3-8 9-10 1-1 1-1 
83	8	80	19.5312	33.75	8-9 7-8 3-8 1-1 1-1 
84	16	160	19.5312	33.75	9-10 9-10 1-2 8-9 1-1 1-1 
85	12	120	19.5312	33.75	8-9 1-2 6-7 1-10 1-1 1-1 1-1 
86	8	80	19.5312	33.75	8-9 3-8 5-6 1-1 1-1 
87	8	80	19.5312	33.75	8-9 6-7 3-8 1-1 1-1 
88	8	80	19.5312	33.75	8-9 7-8 1-10 1-1 1-1 
89	8	80	19.5312	33.75	8-9 6-7 1-10 1-1 1-1 
90	8	80	19.5312	33.75	8-9 7-8 9-10 1-1 1-1 
91	8	80	19.5312	33.75	8-9 6-7 9-10 1-1 1-1 
92	8	80	19.5312	33.75	8-9 7-8 4-5 1-1 1-1 
93	8	80	19.5312	33.75	8-9 6-7 7-8 1-1 1-1 
94	8	80	19.5312	33.75	8-9 7-8 3-4 1-1 1-1 
95	8	80	19.5312	33.75	8-9 6-7 5-6 1-1 1-1 
96	16	160	19.5312	33.75	8-9 1-2 2-3 1-10 1-1 1-1 1-1 
97	8	80	19.5312	33.75	8-9 6-7 4-5 1-1 1-1 
98	8	80	19.5312	33.75	8-9 3-8 4-5 1-1 1-1 
99	8	80	19.5312	33.75	8-9 6-7 3-4 1-1 1-1 
100	8	80	19.5312	33.75	8-9 3-8 3-4 1-1 
101	8	80	19.5312	33.75	8-9 6-7 2-3 1-1 1-1 
102	8	80	19.5312	33.75	1-10 3-8 7-8 1-1 1-1 
103	8	80	19.5312	33.75	8-9 6-7 1-2 1-1 1-1 
104	8	80	19.5312	33.75	1-10 6-7 3-8 1-1 1-1 
105	8	80	19.5312	33.75	1-10 1-10 7-8 1-1 1-1 
106	8	80	19.5312	33.75	1-10 5-6 3-8 1-1 
107	8	80	19.5312	33.75	1-10 6-7 9-10 1-1 1-1 
108	8	80	19.5312	33.75	1-10 9-10 7-8 1-1 1-1 
109	8	80	19.5312	33.75	1-10 5-6 9-10 1-1 1-1 
110	8	80	19.5312	33.75	1-10 6-7 8-9 1-1 1-1 
111	8	80	19.5312	33.75	1-10 7-8 7-8 1-1 1-1 
112	8	80	19.5312	33.75	1-10 5-6 8-9 1-1 1-1 
113	8	80	19.5312	33.75	1-10 6-7 7-8 1-1 1-1 
114	8	80	19.5312	33.75	1-10 5-6 7-8 1-1 1-1 
115	8	80	19.5312	33.75	1-10 6-7 5-6 1-1 1-1 
116	8	80	19.5312	33.75	1-10 4-5 7-8 1-1 1-1 
117	8	80	19.5312	33.75	1-10 6-7 4-5 1-1 1-1 
118	8	80	19.5312	33.75	1-10 3-4 7-8 1-1 1-1 
119	8	80	19.5312	33.75	1-10 6-7 3-4 1-1 1-1 
120	8	80	19.5312	33.75	1-10 9-10 3-8 1-1 1-1 
121	12	120	19.5312	33.75	9-10 7-8 1-10 2-3 1-1 1-1 1-1 
122	12	120	19.5312	33.75	9-10 9-10 1-2 7-8 1-1 1-1 
123	12	120	19.5312	33.75	9-10 9-10 1-2 3-8 1-1 1-1 
124	12	120	19.5312	33.75	8-9 1-10 9-10 3-8 1-1 1-1 
125	8	80	19.5312	33.75	3-8 1-10 9-10 1-1 1-1 
126	12	120	19.5312	33.75	1-10 9-10 3-8 8-9 1-1 1-1 
127	8	80	19.5312	33.75	1-10 5-6 3-8 1-1 1-1 
128	12	120	19.5312	33.75	9-10 6-7 1-10 2-3 1-1 1-1 1-1 
129	8	80	19.5312	33.75	9-10 1-10 3-8 1-1 1-1 
130	8	80	19.5312	33.75	1-10 2-3 7-8 1-1 1-1 
131	8	80	19.5312	33.75	1-10 6-7 2-3 1-1 1-1 
132	12	120	19.5312	33.75	1-10 9-10 7-8 8-9 1-1 1-1 
133	8	80	19.5312	33.75	1-10 4-5 3-8 1-1 1-1 
134	8	80	19.5312	33.75	9-10 3-8 7-8 1-1 1-1 
135	8	80	19.5312	33.75	9-10 9-10 3-8 1-1 1-1 
136	12	120	19.5312	33.75	1-10 9-10 6-7 8-9 1-1 1-1 
137	8	80	19.5312	33.75	1-10 3-4 3-8 1-1 
138	8	80	19.5312	33.75	9-10 6-7 3-8 1-1 1-1 
139	8	80	19.5312	33.75	9-10 1-10 7-8 1-1 1-1 
140	8	80	19.5312	33.75	9-10 5-6 3-8 1-1 1-1 
141	16	160	19.5312	33.75	1-10 9-10 1-2 8-9 1-1 1-1 
142	8	80	19.5312	33.75	9-10 3-8 5-6 1-1 1-1 
143	8	80	19.5312	33.75	9-10 6-7 1-10 1-1 1-1 
144	8	80	19.5312	33.75	9-10 9-10 7-8 1-1 1-1 
145	8	80	19.5312	33.75	9-10 9-10 5-6 1-1 1-1 
146	8	80	19.5312	33.75	9-10 6-7 8-9 1-1 1-1 
147	8	80	19.5312	33.75	9-10 7-8 7-8 1-1 1-1 
148	8	80	19.5312	33.75	9-10 8-9 5-6 1-1 1-1 
149	8	80	19.5312	33.75	9-10 6-7 4-5 1-1 1-1 
150	8	80	19.5312	33.75	9-10 5-6 7-8 1-1 1-1 
151	8	80	19.5312	33.75	9-10 7-8 5-6 1-1 1-1 
152	8	80	19.5312	33.75	9-10 6-7 3-4 1-1 1-1 
153	8	80	19.5312	33.75	9-10 4-5 7-8 1-1 1-1 
154	8	80	19.5312	33.75	9-10 5-6 5-6 1-1 1-1 
155	8	80	19.5312	33.75	9-10 4-5 3-8 1-1 1-1 
156	8	80	19.5312	33.75	9-10 3-4 7-8 1-1 1-1 
157	8	80	19.5312	33.75	9-10 4-5 5-6 1-1 1-1 
158	8	80	19.5312	33.75	9-10 3-4 3-8 1-1 
159	8	80	19.5312	33.75	9-10 2-3 7-8 1-1 1-1 
160	8	80	19.5312	33.75	9-10 3-4 5-6 1-1 1-1 
161	8	80	19.5312	33.75	9-10 4-5 3-8 1-1 
162	8	80	19.5312	33.75	9-10 1-2 7-8 1-1 1-1 
163	8	80	19.5312	33.75	9-10 2-3 5-6 1-1 1-1 
164	8	80	19.5312	33.75	9-10 3-8 3-4 1-1 1-1 
165	8	80	19.5312	33.75	9-10 4-5 1-10 1-1 1-1 
166	8	80	19.5312	33.75	9-10 1-2 5-6 1-1 1-1 
167	8	80	19.5312	33.75	9-10 1-10 3-4 1-1 1-1 
168	8	80	19.5312	33.75	9-10 4-5 8-9 1-1 1-1 
169	8	80	19.5312	33.75	1-10 1-2 7-8 1-1 1-1 
170	8	80	19.5312	33.75	9-10 9-10 3-4 1-1 1-1 
171	8	80	19.5312	33.75	9-10 4-5 7-8 1-1 1-1 
172	8	80	19.5312	33.75	1-10 6-7 1-2 1-1 1-1 
173	8	80	19.5312	33.75	9-10 4-5 3-4 1-1 1-1 
174	8	80	19.5312	33.75	9-10 4-5 6-7 1-1 1-1 
175	16	160	19.5312	33.75	9-10 2-3 1-10 2-3 1-1 1-1 1-1 
176	8	80	19.5312	33.75	9-10 3-4 3-4 1-1 1-1 
177	8	80	19.5312	33.75	3-8 9-10 9-10 1-1 1-1 
178	12	120	19.5312	33.75	8-9 1-10 9-10 7-8 1-1 1-1 
179	8	80	19.5312	33.75	3-8 5-6 9-10 1-1 1-1 
180	12	120	19.5312	33.75	8-9 1-10 9-10 6-7 1-1 1-1 
181	8	80	19.5312	33.75	3-8 4-5 9-10 1-1 1-1 
182	16	160	19.5312	33.75	8-9 1-10 9-10 1-2 1-1 1-1 
183	8	80	19.5312	33.75	3-8 3-4 9-10 1-1 
184	24	240	19.873	37.125	8-9 2-3 1-10 9-10 9-10 1-1 1-1 
185	17	170	20.1172	36	9-10 9-10 2-3 1-10 1-1 1-1 
186	17	170	20.1172	36	8-9 9-10 9-10 1-2 1-1 1-1 
187	17	170	20.1172	36	9-10 9-10 1-2 8-9 1-1 1-1 
188	17	170	20.1172	36	1-10 9-10 9-10 2-3 1-1 1-1 
189	18	180	20.5078	37.125	9-10 3-8 1-10 9-10 2-3 1-1 1-1 
190	14	140	20.5078	37.125	1-10 9-10 6-7 8-9 1-1 1-1 
191	14	140	20.5078	37.125	1-10 9-10 5-6 8-9 1-1 1-1 
192	14	140	20.5078	37.125	1-10 4-5 9-10 7-8 1-1 1-1 
193	14	140	20.5078	37.125	1-10 9-10 6-7 4-5 1-1 1-1 
194	14	140	20.5078	37.125	1-10 9-10 1-10 3-8 1-1 1-1 
195	14	140	20.5078	37.125	1-10 1-10 9-10 7-8 1-1 1-1 
196	14	140	20.5078	37.125	1-10 3-8 9-10 7-8 1-1 1-1 
197	18	180	20.5078	37.125	8-9 1-2 3-8 1-10 9-10 1-1 1-1 
198	14	140	20.5078	37.125	8-9 6-7 4-5 9-10 1-1 1-1 
199	22	220	20.5078	37.125	8-9 1-2 2-3 1-10 9-10 1-1 1-1 
200	14	140	20.5078	37.125	8-9 7-8 1-10 9-10 1-1 1-1 
201	14	140	20.5078	37.125	8-9 6-7 1-10 9-10 1-1 1-1 
202	14	140	20.5078	37.125	8-9 6-7 3-8 9-10 1-1 1-1 
203	18	180	20.5078	37.125	8-9 1-2 6-7 1-10 9-10 1-1 1-1 
204	22	220	20.5078	37.125	9-10 2-3 1-10 9-10 2-3 1-1 1-1 
205	22	220	20.5078	37.125	8-9 1-10 9-10 2-3 1-1 1-1 
206	14	140	20.5078	37.125	9-10 9-10 2-3 5-6 1-1 1-1 
207	14	140	20.5078	37.125	9-10 1-10 9-10 3-4 1-1 1-1 
208	14	140	20.5078	37.125	8-9 3-8 9-10 1-10 1-1 1-1 
209	14	140	20.5078	37.125	9-10 4-5 9-10 7-8 1-1 1-1 
210	14	140	20.5078	37.125	9-10 9-10 4-5 5-6 1-1 1-1 
211	14	140	20.5078	37.125	9-10 9-10 8-9 5-6 1-1 1-1 
212	14	140	20.5078	37.125	9-10 9-10 6-7 4-5 1-1 1-1 
213	14	140	20.5078	37.125	9-10 1-10 9-10 7-8 1-1 1-1 
214	22	220	20.5078	37.125	1-10 9-10 2-3 8-9 1-1 1-1 
215	14	140	20.5078	37.125	9-10 3-8 9-10 7-8 1-1 1-1 
216	14	140	20.5078	37.125	1-10 9-10 6-7 2-3 1-1 1-1 
217	14	140	20.5078	37.125	9-10 9-10 1-10 3-8 1-1 1-1 
218	14	140	20.5078	37.125	9-10 9-10 4-5 6-7 1-1 1-1 
219	18	180	20.5078	37.125	9-10 6-7 1-10 9-10 2-3 1-1 1-1 
220	18	180	20.5078	37.125	9-10 7-8 1-10 9-10 2-3 1-1 1-1 
221	14	140	20.5078	37.125	3-8 9-10 1-10 9-10 1-1 1-1 
222	18	180	20.5078	37.125	8-9 1-2 7-8 1-10 9-10 1-1 1-1 
223	17	170	20.6055	37.6875	8-9 9-10 1-10 2-3 1-1 1-1 1-1 
224	17	170	20.6055	37.6875	9-10 1-10 2-3 8-9 1-1 1-1 1-1 
225	14	140	20.9961	38.8125	9-10 1-10 4-5 3-4 1-1 1-1 1-1 
226	14	140	20.9961	38.8125	9-10 1-10 3-4 5-6 1-1 1-1 1-1 
227	14	140	20.9961	38.8125	8-9 6-7 1-10 1-2 1-1 1-1 1-1 
228	18	180	20.9961	38.8125	8-9 2-3 1-10 3-8 9-10 1-1 1-1 1-1 
229	14	140	20.9961	38.8125	8-9 6-7 1-10 3-4 1-1 1-1 1-1 
230	14	140	20.9961	38.8125	8-9 7-8 1-10 4-5 1-1 1-1 1-1 
231	14	140	20.9961	38.8125	9-10 1-10 5-6 3-8 1-1 1-1 1-1 
232	14	140	20.9961	38.8125	8-9 3-8 1-10 5-6 1-1 1-1 1-1 
233	14	140	20.9961	38.8125	3-8 1-10 5-6 9-10 1-1 1-1 1-1 
234	14	140	20.9961	38.8125	1-10 1-10 6-7 3-4 1-1 1-1 1-1 
235	14	140	20.9961	38.8125	9-10 1-10 1-2 7-8 1-1 1-1 1-1 
236	14	140	20.9961	38.8125	1-10 1-10 3-4 7-8 1-1 1-1 1-1 
237	14	140	20.9961	38.8125	9-10 1-10 6-7 3-4 1-1 1-1 1-1 
238	14	140	20.9961	38.8125	9-10 1-10 4-5 7-8 1-1 1-1 1-1 
239	14	140	20.9961	38.8125	9-10 1-10 6-7 3-8 1-1 1-1 1-1 
240	14	140	20.9961	38.8125	9-10 1-10 3-4 7-8 1-1 1-1 1-1 
241	14	140	20.9961	38.8125	1-10 1-10 1-2 7-8 1-1 1-1 1-1 
242	14	140	20.9961	38.8125	1-10 1-10 5-6 3-8 1-1 1-1 1-1 
243	12	120	21.2891	40.5	9-10 2-3 3-8 2-3 1-1 1-1 1-1 
244	12	120	21.2891	40.5	8-9 1-2 2-3 3-8 1-1 1-1 1-1 
245	14	140	21.4844	40.5	3-8 1-10 4-5 9-10 1-1 1-1 
246	14	140	21.4844	40.5	1-10 1-10 6-7 3-8 1-1 1-1 
247	14	140	21.4844	40.5	9-10 1-10 4-5 3-8 1-1 1-1 
248	14	140	21.4844	40.5	3-8 9-10 4-5 9-10 1-1 1-1 1-1 
249	14	140	21.4844	40.5	1-10 9-10 6-7 3-8 1-1 1-1 1-1 
250	14	140	21.4844	40.5	9-10 9-10 4-5 3-8 1-1 1-1 1-1 
251	14	140	21.4844	40.5	8-9 3-8 1-10 4-5 1-1 1-1 
252	14	140	21.4844	40.5	8-9 6-7 1-10 2-3 1-1 1-1 
253	14	140	21.4844	40.5	8-9 7-8 1-10 3-4 1-1 1-1 
254	14	140	21.4844	40.5	8-9 3-8 9-10 4-5 1-1 1-1 1-1 
255	14	140	21.4844	40.5	8-9 6-7 9-10 2-3 1-1 1-1 1-1 
256	14	140	21.4844	40.5	8-9 7-8 9-10 3-4 1-1 1-1 1-1 
257	14	140	21.4844	40.5	9-10 1-10 3-8 5-6 1-1 1-1 
258	14	140	21.4844	40.5	9-10 1-10 2-3 7-8 1-1 1-1 
259	14	140	21.4844	40.5	9-10 9-10 3-8 5-6 1-1 1-1 1-1 
260	24	240	21.4844	40.5	8-9 2-3 3-8 1-10 9-10 1-1 1-1 
261	14	140	21.4844	40.5	1-10 1-10 4-5 3-8 1-1 1-1 
262	14	140	21.4844	40.5	9-10 1-10 3-4 3-4 1-1 1-1 
263	14	140	21.4844	40.5	1-10 1-10 2-3 7-8 1-1 1-1 
264	14	140	21.4844	40.5	9-10 9-10 2-3 7-8 1-1 1-1 1-1 
265	14	140	21.4844	40.5	1-10 9-10 4-5 3-8 1-1 1-1 1-1 
266	14	140	21.4844	40.5	9-10 9-10 3-4 3-4 1-1 1-1 1-1 
267	14	140	21.4844	40.5	1-10 9-10 2-3 7-8 1-1 1-1 1-1 
268	12	120	21.6797	41.625	1-10 3-8 2-3 8-9 1-1 1-1 
269	12	120	21.6797	41.625	8-9 1-10 3-8 2-3 1-1 1-1 
270	24	240	21.8262	42.75	8-9 9-10 1-10 9-10 2-3 1-1 1-1 
271	24	240	21.8262	42.75	9-10 1-10 9-10 2-3 8-9 1-1 1-1 
272	12	120	22.0703	42.75	8-9 9-10 3-8 2-3 1-1 1-1 1-1 
273	12	120	22.0703	42.75	9-10 3-8 2-3 8-9 1-1 1-1 1-1 
274	12	120	22.168	43.3125	9-10 3-8 1-2 8-9 1-1 1-1 1-1 
275	12	120	22.168	43.3125	1-10 3-8 1-2 8-9 1-1 1-1 1-1 
276	12	120	22.168	43.3125	9-10 7-8 1-2 8-9 1-1 1-1 1-1 
277	12	120	22.168	43.3125	1-10 7-8 1-2 8-9 1-1 1-1 1-1 
278	12	120	22.168	43.3125	9-10 6-7 1-2 8-9 1-1 1-1 1-1 
279	12	120	22.168	43.3125	1-10 6-7 1-2 8-9 1-1 1-1 1-1 
280	17	170	22.168	43.3125	9-10 2-3 1-2 8-9 1-1 1-1 1-1 
281	12	120	22.168	43.3125	8-9 1-10 3-8 1-2 1-1 1-1 1-1 
282	17	170	22.168	43.3125	1-10 2-3 1-2 8-9 1-1 1-1 1-1 
283	12	120	22.168	43.3125	8-9 1-10 7-8 1-2 1-1 1-1 1-1 
284	12	120	22.168	43.3125	8-9 1-10 6-7 1-2 1-1 1-1 1-1 
285	17	170	22.168	43.3125	8-9 1-10 2-3 1-2 1-1 1-1 1-1 
286	21	210	22.2168	43.875	9-10 1-10 4-5 9-10 3-4 1-1 1-1 
287	21	210	22.2168	43.875	9-10 1-10 9-10 4-5 7-8 1-1 1-1 
288	21	210	22.2168	43.875	1-10 1-10 9-10 6-7 3-4 1-1 1-1 
289	21	210	22.2168	43.875	8-9 6-7 1-10 1-2 9-10 1-1 1-1 
290	21	210	22.2168	43.875	8-9 7-8 1-10 4-5 9-10 1-1 1-1 
291	25	250	22.2168	43.875	8-9 2-3 1-10 3-8 9-10 9-10 1-1 1-1 
292	21	210	22.2168	43.875	8-9 6-7 1-10 3-4 9-10 1-1 1-1 
293	21	210	22.2168	43.875	1-10 1-10 1-2 9-10 7-8 1-1 1-1 
294	21	210	22.2168	43.875	8-9 3-8 1-10 9-10 5-6 1-1 1-1 
295	21	210	22.2168	43.875	9-10 1-10 3-4 9-10 7-8 1-1 1-1 
296	21	210	22.2168	43.875	9-10 1-10 9-10 6-7 3-4 1-1 1-1 
297	21	210	22.2168	43.875	1-10 1-10 9-10 5-6 3-8 1-1 1-1 
298	21	210	22.2168	43.875	9-10 1-10 9-10 3-4 5-6 1-1 1-1 
299	21	210	22.2168	43.875	9-10 1-10 1-2 9-10 7-8 1-1 1-1 
300	21	210	22.2168	43.875	3-8 1-10 9-10 5-6 9-10 1-1 1-1 
301	21	210	22.2168	43.875	9-10 1-10 9-10 6-7 3-8 1-1 1-1 
302	21	210	22.2168	43.875	9-10 1-10 9-10 5-6 3-8 1-1 1-1 
303	21	210	22.2168	43.875	1-10 1-10 3-4 9-10 7-8 1-1 1-1 
304	17	170	22.4609	43.875	8-9 1-2 2-3 1-10 3-8 1-1 1-1 1-1 
305	17	170	22.4609	43.875	9-10 2-3 1-10 3-8 2-3 1-1 1-1 1-1 
306	12	120	22.5586	44.4375	9-10 3-8 2-3 1-10 1-1 1-1 1-1 
307	12	120	22.5586	44.4375	1-10 3-8 9-10 2-3 1-1 1-1 1-1 
308	12	120	22.5586	44.4375	9-10 3-8 1-2 8-9 1-1 1-1 1-1 
309	12	120	22.5586	44.4375	1-10 7-8 9-10 2-3 1-1 1-1 1-1 
310	12	120	22.5586	44.4375	9-10 7-8 1-2 8-9 1-1 1-1 1-1 
311	12	120	22.5586	44.4375	1-10 6-7 9-10 2-3 1-1 1-1 1-1 
312	12	120	22.5586	44.4375	9-10 6-7 1-2 8-9 1-1 1-1 1-1 
313	17	170	22.5586	44.4375	1-10 2-3 9-10 2-3 1-1 1-1 1-1 
314	17	170	22.5586	44.4375	9-10 2-3 1-2 8-9 1-1 1-1 1-1 
315	12	120	22.5586	44.4375	9-10 7-8 2-3 1-10 1-1 1-1 1-1 
316	12	120	22.5586	44.4375	8-9 9-10 3-8 1-2 1-1 1-1 1-1 
317	12	120	22.5586	44.4375	9-10 6-7 2-3 1-10 1-1 1-1 1-1 
318	12	120	22.5586	44.4375	8-9 9-10 7-8 1-2 1-1 1-1 1-1 
319	17	170	22.5586	44.4375	9-10 2-3 2-3 1-10 1-1 1-1 1-1 
320	12	120	22.5586	44.4375	8-9 9-10 6-7 1-2 1-1 1-1 1-1 
321	17	170	22.5586	44.4375	8-9 9-10 2-3 1-2 1-1 1-1 1-1 
322	17	170	22.9492	45.5625	9-10 6-7 9-10 1-2 8-9 1-1 1-1 
323	17	170	22.9492	45.5625	9-10 7-8 9-10 1-2 8-9 1-1 1-1 
324	17	170	22.9492	45.5625	9-10 3-8 9-10 1-2 8-9 1-1 1-1 
325	17	170	22.9492	45.5625	8-9 1-10 3-8 9-10 1-2 1-1 1-1 
326	22	220	22.9492	45.5625	9-10 2-3 9-10 1-2 8-9 1-1 1-1 
327	17	170	22.9492	45.5625	8-9 1-10 7-8 9-10 1-2 1-1 1-1 
328	17	170	22.9492	45.5625	1-10 3-8 9-10 1-2 8-9 1-1 1-1 
